osmid,x,y,total_CYD,geometry
5789834751,-81.9062374,26.4240473,161.874806294486,POINT (-81.9062374 26.4240473)
5789834753,-81.9063948,26.4242293,16.99685466092103,POINT (-81.9063948 26.4242293)
5789834754,-81.9065034,26.4241481,32.24006558698513,POINT (-81.9065034 26.4241481)
5789834756,-81.9063291,26.4241621,13.017432339514915,POINT (-81.9063291 26.4241621)
5789834829,-81.9064699,26.423404,467.68329451915247,POINT (-81.9064699 26.423404)
5789834832,-81.9063391,26.4236205,7.216918447295834,POINT (-81.9063391 26.4236205)
5789834835,-81.9061402,26.4233937,195.46382860059185,POINT (-81.9061402 26.4233937)
5789834844,-81.9063305,26.4236107,87.41239539902244,POINT (-81.9063305 26.4236107)
5797187881,-81.8852548,26.4052198,0.0,POINT (-81.8852548 26.4052198)
5797187885,-81.8851912,26.4048321,0.0,POINT (-81.8851912 26.4048321)
5797187888,-81.8856708,26.4050995,0.0,POINT (-81.8856708 26.4050995)
5797187890,-81.8855142,26.4047961,0.0,POINT (-81.8855142 26.4047961)
5797187893,-81.8858902,26.4050239,1.551300226988824,POINT (-81.8858902 26.4050239)
5797187895,-81.8857981,26.4047431,0.0,POINT (-81.8857981 26.4047431)
5797187907,-81.8863648,26.4048274,3.979422321406114,POINT (-81.8863648 26.4048274)
5797187908,-81.8862867,26.4046322,4.384109337142329,POINT (-81.8862867 26.4046322)
5797187911,-81.8866311,26.4045556,0.13489567191207166,POINT (-81.8866311 26.4045556)
5797187918,-81.8867723,26.4045258,6.47499225177944,POINT (-81.8867723 26.4045258)
5797187934,-81.8868684,26.4045067,5.867961728175118,POINT (-81.8868684 26.4045067)
5797187943,-81.8870158,26.4044862,0.2023435078681075,POINT (-81.8870158 26.4044862)
5797187948,-81.8871223,26.4044758,0.06744783595603583,POINT (-81.8871223 26.4044758)
5797188158,-81.8873066,26.4044634,0.0,POINT (-81.8873066 26.4044634)
5797188162,-81.8873942,26.4046515,4.923692024790616,POINT (-81.8873942 26.4046515)
5797188164,-81.8873912,26.4044606,0.0,POINT (-81.8873912 26.4044606)
5797188167,-81.8877669,26.4046555,35.81480089265503,POINT (-81.8877669 26.4046555)
5797188174,-81.8876411,26.4046581,2.765361274197469,POINT (-81.8876411 26.4046581)
5797188175,-81.8877026,26.4045892,1.61874806294486,POINT (-81.8877026 26.4045892)
5797188177,-81.8876997,26.4044552,0.0,POINT (-81.8876997 26.4044552)
5797188178,-81.8878498,26.4044534,0.0,POINT (-81.8878498 26.4044534)
5797188187,-81.8879863,26.4044517,0.0,POINT (-81.8879863 26.4044517)
5797188199,-81.888125,26.40445,0.0,POINT (-81.888125 26.40445)
5797188204,-81.8882436,26.4044486,31.026004539776483,POINT (-81.8882436 26.4044486)
5797188209,-81.8888304,26.4044414,96.85509243286745,POINT (-81.8888304 26.4044414)
5797188338,-81.8922975,26.4049754,409.6781555969617,POINT (-81.8922975 26.4049754)
5797188340,-81.8923424,26.4048212,2.293226422505218,POINT (-81.8923424 26.4048212)
5797188341,-81.8924377,26.4050993,358.48524810633046,POINT (-81.8924377 26.4050993)
5797188342,-81.8925097,26.4048722,0.0,POINT (-81.8925097 26.4048722)
5797188360,-81.8927621,26.4051376,136.58186781097257,POINT (-81.8927621 26.4051376)
5797188361,-81.8928355,26.4049808,0.0,POINT (-81.8928355 26.4049808)
5797188404,-81.8929519,26.4050229,0.0,POINT (-81.8929519 26.4050229)
5797188413,-81.893085,26.405074,0.0,POINT (-81.893085 26.405074)
5797188422,-81.8934009,26.4053649,181.70447006556054,POINT (-81.8934009 26.4053649)
5797188423,-81.8934691,26.4052333,0.0,POINT (-81.8934691 26.4052333)
5797188460,-81.8935926,26.4052892,17.266646004745173,POINT (-81.8935926 26.4052892)
5797188466,-81.8937195,26.4053487,97.73191430029593,POINT (-81.8937195 26.4053487)
5797188497,-81.8937295,26.4055394,230.80649464155462,POINT (-81.8937295 26.4055394)
5797188499,-81.8938138,26.4053928,17.199198168789138,POINT (-81.8938138 26.4053928)
5797188500,-81.8940362,26.4056958,530.1399906144417,POINT (-81.8940362 26.4056958)
5797188502,-81.8941258,26.4055535,0.0,POINT (-81.8941258 26.4055535)
5797188528,-81.8944486,26.4059506,502.9585127241592,POINT (-81.8944486 26.4059506)
5797188537,-81.8946591,26.4060932,34.12860499375413,POINT (-81.8946591 26.4060932)
5797188539,-81.8947751,26.4059392,5.260931204570795,POINT (-81.8947751 26.4059392)
5797188540,-81.8945925,26.4059903,8.970562182152765,POINT (-81.8945925 26.4059903)
5797188542,-81.8946735,26.4058744,0.0,POINT (-81.8946735 26.4058744)
5797188668,-81.8948813,26.4060127,2.5630177663293616,POINT (-81.8948813 26.4060127)
5797188677,-81.8949733,26.4060766,0.13489567191207166,POINT (-81.8949733 26.4060766)
5798972027,-81.8950577,26.4061352,0.0,POINT (-81.8950577 26.4061352)
5798972035,-81.8951503,26.4061996,0.0,POINT (-81.8951503 26.4061996)
5798972453,-81.8950936,26.4064248,777.201413721401,POINT (-81.8950936 26.4064248)
5798972455,-81.8952425,26.4062669,0.0,POINT (-81.8952425 26.4062669)
5798972463,-81.8952938,26.406511,394.7721838506777,POINT (-81.8952938 26.406511)
5798972465,-81.8954102,26.4063973,283.1460153434384,POINT (-81.8954102 26.4063973)
5798972592,-81.8964791,26.4076114,119.31522180622738,POINT (-81.8964791 26.4076114)
5798972594,-81.8965862,26.4075382,0.0,POINT (-81.8965862 26.4075382)
5798972595,-81.8958712,26.4075072,37.50099679155592,POINT (-81.8958712 26.4075072)
5798972596,-81.8958076,26.4074187,89.50327831365955,POINT (-81.8958076 26.4074187)
5798972600,-81.8970052,26.4080253,0.0,POINT (-81.8970052 26.4080253)
5798972604,-81.896616,26.4080735,51.597594506367415,POINT (-81.896616 26.4080735)
5799216664,-81.8994751,26.4115557,3.23749612588972,POINT (-81.8994751 26.4115557)
5799216665,-81.8993383,26.4121099,0.2023435078681075,POINT (-81.8993383 26.4121099)
5799216666,-81.8991544,26.4115942,1.3489567191207166,POINT (-81.8991544 26.4115942)
5799216667,-81.8991923,26.4117004,0.13489567191207166,POINT (-81.8991923 26.4117004)
5799216668,-81.8994999,26.4116212,0.80937403147243,POINT (-81.8994999 26.4116212)
5799216669,-81.8986392,26.4118286,0.9442697033845017,POINT (-81.8986392 26.4118286)
5799216670,-81.8986355,26.411603,39.456984034280964,POINT (-81.8986355 26.411603)
5799216671,-81.898443,26.4120193,46.13431979392851,POINT (-81.898443 26.4120193)
5799216672,-81.8984375,26.4116063,57.93769108623478,POINT (-81.8984375 26.4116063)
5799216673,-81.8973786,26.4116711,16.457271973272743,POINT (-81.8973786 26.4116711)
5799216674,-81.8981166,26.4116653,80.39782045959471,POINT (-81.8981166 26.4116653)
5799216681,-81.8977558,26.4119961,6.812231431559619,POINT (-81.8977558 26.4119961)
5799216694,-81.8978058,26.4119075,0.33723917978017914,POINT (-81.8978058 26.4119075)
5799216695,-81.8973823,26.411853,17.603885184525353,POINT (-81.8973823 26.411853)
5799216696,-81.8978627,26.4118552,2.832809110153505,POINT (-81.8978627 26.4118552)
5799216697,-81.8975968,26.4124484,49.43926375577427,POINT (-81.8975968 26.4124484)
5801434578,-81.9000612,26.4131354,41.075732097225824,POINT (-81.9000612 26.4131354)
5801434579,-81.899089,26.4148813,62.52414393124522,POINT (-81.899089 26.4148813)
5801434580,-81.8997606,26.4132229,2.4955699303733256,POINT (-81.8997606 26.4132229)
5801434582,-81.9004159,26.4147496,23.404399076744436,POINT (-81.9004159 26.4147496)
5801434583,-81.8997618,26.41339,21.785651013799573,POINT (-81.8997618 26.41339)
5801434589,-81.9002322,26.414754,28.19319542962298,POINT (-81.9002322 26.414754)
5801434593,-81.8997694,26.41386,110.54700313194273,POINT (-81.8997694 26.41386)
5801434594,-81.9002414,26.4142652,2.6304656022853976,POINT (-81.9002414 26.4142652)
5801434595,-81.9000703,26.4143184,0.0,POINT (-81.9000703 26.4143184)
5801434596,-81.8998971,26.4143722,26.641895202634156,POINT (-81.8998971 26.4143722)
5801434597,-81.8997777,26.4143762,36.35438358030331,POINT (-81.8997777 26.4143762)
5801434598,-81.9000318,26.4147588,349.44723808822164,POINT (-81.9000318 26.4147588)
5801434599,-81.8994093,26.4133252,307.83192330334754,POINT (-81.8994093 26.4133252)
5801434604,-81.8992608,26.4131027,0.0,POINT (-81.8992608 26.4131027)
5801434605,-81.8989902,26.412357,360.4412353490555,POINT (-81.8989902 26.412357)
5801434609,-81.8992199,26.4130414,1.8885394067690033,POINT (-81.8992199 26.4130414)
5801434610,-81.8996673,26.4130009,3.7096309775819707,POINT (-81.8996673 26.4130009)
5801434611,-81.8992704,26.4131172,0.2023435078681075,POINT (-81.8992704 26.4131172)
5801434616,-81.89427,26.4153188,0.0,POINT (-81.89427 26.4153188)
5801434621,-81.8942743,26.415157,0.0,POINT (-81.8942743 26.415157)
5801434627,-81.8988635,26.4143805,8.296083822592408,POINT (-81.8988635 26.4143805)
5801434630,-81.8987964,26.4131534,3.3049439618457557,POINT (-81.8987964 26.4131534)
5801434648,-81.8979339,26.4129746,76.89053298988085,POINT (-81.8979339 26.4129746)
5801434650,-81.8981352,26.4131284,55.44212115586146,POINT (-81.8981352 26.4131284)
5801434651,-81.8988125,26.4146797,0.0,POINT (-81.8988125 26.4146797)
5801434652,-81.8993346,26.4146772,71.8993931291342,POINT (-81.8993346 26.4146772)
5801435553,-81.8993358,26.4148797,164.16803271699123,POINT (-81.8993358 26.4148797)
5801435554,-81.8993408,26.4152616,0.33723917978017914,POINT (-81.8993408 26.4152616)
5801435555,-81.8990866,26.4150404,35.54500954883088,POINT (-81.8990866 26.4150404)
5801435556,-81.8993379,26.4150386,4.923692024790616,POINT (-81.8993379 26.4150386)
5802006318,-81.900065,26.4152463,88.89624779005523,POINT (-81.900065 26.4152463)
5802006324,-81.9010511,26.4157921,23.67419042056858,POINT (-81.9010511 26.4157921)
5802006325,-81.9000656,26.4154398,46.13431979392851,POINT (-81.9000656 26.4154398)
5802006328,-81.9006881,26.4157983,0.0,POINT (-81.9006881 26.4157983)
5802006383,-81.9008209,26.4170717,0.0,POINT (-81.9008209 26.4170717)
5802006387,-81.8994364,26.4161609,116.684756203942,POINT (-81.8994364 26.4161609)
5802006388,-81.9004504,26.4159941,1.4164045550767526,POINT (-81.9004504 26.4159941)
5802006390,-81.9006401,26.4165424,0.0,POINT (-81.9006401 26.4165424)
5802006391,-81.9009783,26.4164417,37.838235971336104,POINT (-81.9009783 26.4164417)
5802006394,-81.9004464,26.4165785,0.0,POINT (-81.9004464 26.4165785)
5802006395,-81.9005849,26.4164071,0.0,POINT (-81.9005849 26.4164071)
5802006396,-81.900334,26.4165798,1.551300226988824,POINT (-81.900334 26.4165798)
5802006400,-81.90001,26.4159963,7.958844642812228,POINT (-81.90001 26.4159963)
5802006401,-81.9000398,26.4162464,0.0,POINT (-81.9000398 26.4162464)
5802006405,-81.8995157,26.4162276,2.023435078681075,POINT (-81.8995157 26.4162276)
5802006406,-81.9000646,26.4161734,0.13489567191207166,POINT (-81.9000646 26.4161734)
5802006408,-81.9001848,26.4159954,0.0,POINT (-81.9001848 26.4159954)
5802444795,-81.9017535,26.4176787,135.63759810758808,POINT (-81.9017535 26.4176787)
5802444799,-81.9009726,26.4178911,93.41525279910964,POINT (-81.9009726 26.4178911)
5802444816,-81.9014592,26.4179133,38.91740134663267,POINT (-81.9014592 26.4179133)
5802444818,-81.9018222,26.4178636,96.9225402688235,POINT (-81.9018222 26.4178636)
5802444823,-81.9020749,26.4185433,33.3192309622817,POINT (-81.9020749 26.4185433)
5802444830,-81.9017131,26.4184218,19.89711160703057,POINT (-81.9017131 26.4184218)
5802444835,-81.9007677,26.418032,1063.450029518817,POINT (-81.9007677 26.418032)
5802444837,-81.9010294,26.4184358,203.01798622766785,POINT (-81.9010294 26.4184358)
5802444838,-81.900525,26.4178961,374.7401765717351,POINT (-81.900525 26.4178961)
5802444839,-81.9005186,26.4175434,0.0,POINT (-81.9005186 26.4175434)
5802444841,-81.9004805,26.4171953,26.439551694766045,POINT (-81.9004805 26.4171953)
5802444842,-81.9005207,26.4176565,1.8210915708129674,POINT (-81.9005207 26.4176565)
5802444844,-81.899599,26.4176501,53.283790405268306,POINT (-81.899599 26.4176501)
5802444845,-81.9004811,26.4174303,1.4838523910327883,POINT (-81.9004811 26.4174303)
5802444847,-81.899406,26.4172076,4.249213665230258,POINT (-81.899406 26.4172076)
5802444860,-81.9016999,26.4181691,31.295795883600626,POINT (-81.9016999 26.4181691)
5802444925,-81.901091,26.4172055,236.33721718994957,POINT (-81.901091 26.4172055)
5802444926,-81.9014299,26.4173649,481.30775738227175,POINT (-81.9014299 26.4173649)
5802444931,-81.9007791,26.4174147,142.31493386723562,POINT (-81.9007791 26.4174147)
5802444932,-81.9007744,26.4171998,50.855668310851016,POINT (-81.9007744 26.4171998)
5802444936,-81.9015628,26.4171689,0.0,POINT (-81.9015628 26.4171689)
5802469957,-81.9014123,26.4188581,99.755349378977,POINT (-81.9014123 26.4188581)
5802469962,-81.9023261,26.4197151,0.404687015736215,POINT (-81.9023261 26.4197151)
5802469963,-81.9020099,26.4190516,5.058587696702688,POINT (-81.9020099 26.4190516)
5802469964,-81.90224,26.4189742,8.56587516641655,POINT (-81.90224 26.4189742)
5802469965,-81.9017601,26.4191269,12.882536667602844,POINT (-81.9017601 26.4191269)
5802469970,-81.9013696,26.4189866,77.90225052922139,POINT (-81.9013696 26.4189866)
5802469973,-81.9019399,26.4197211,21.51585966997543,POINT (-81.9019399 26.4197211)
5802469974,-81.9022687,26.4195947,4.923692024790616,POINT (-81.9022687 26.4195947)
5802469980,-81.9019319,26.4201934,0.0,POINT (-81.9019319 26.4201934)
5802469982,-81.9022754,26.4198424,0.2023435078681075,POINT (-81.9022754 26.4198424)
5802469983,-81.9018748,26.4201295,0.0,POINT (-81.9018748 26.4201295)
5802470186,-81.901985,26.4202499,0.0,POINT (-81.901985 26.4202499)
5804156700,-81.9072521,26.4254344,77.49756351348518,POINT (-81.9072521 26.4254344)
5804156701,-81.9072292,26.426144,305.8759360606225,POINT (-81.9072292 26.426144)
5804156703,-81.9067031,26.4254368,544.3040361652091,POINT (-81.9067031 26.4254368)
5804156704,-81.906196,26.4264083,1052.7258236018074,POINT (-81.906196 26.4264083)
5804156705,-81.9071969,26.4263342,0.0,POINT (-81.9071969 26.4263342)
5804156706,-81.9067137,26.4263596,681.5603823357421,POINT (-81.9067137 26.4263596)
5804156709,-81.9067123,26.4262384,1606.7423481446856,POINT (-81.9067123 26.4262384)
5804156710,-81.9071771,26.4261848,28.46298677344712,POINT (-81.9071771 26.4261848)
5804156711,-81.9077881,26.4260993,106.23034163075643,POINT (-81.9077881 26.4260993)
5804156712,-81.9077093,26.4262621,0.13489567191207166,POINT (-81.9077093 26.4262621)
5804156713,-81.9077938,26.4263875,0.404687015736215,POINT (-81.9077938 26.4263875)
5804156714,-81.908293,26.4265146,105.82565461502023,POINT (-81.908293 26.4265146)
5804156725,-81.9069614,26.42725,268.03770008928643,POINT (-81.9069614 26.42725)
5804156728,-81.9072367,26.4266556,57.66789974241064,POINT (-81.9072367 26.4266556)
5804156729,-81.9079014,26.4265237,3.23749612588972,POINT (-81.9079014 26.4265237)
5804156730,-81.9072118,26.4264518,199.1060117422178,POINT (-81.9072118 26.4264518)
5804156731,-81.9071935,26.4263086,0.0,POINT (-81.9071935 26.4263086)
5804156732,-81.9078123,26.4267785,689.3843313066423,POINT (-81.9078123 26.4267785)
5804156733,-81.9077997,26.4265312,9.645040541713124,POINT (-81.9077997 26.4265312)
5804156759,-81.9083825,26.4262764,12.275506143998522,POINT (-81.9083825 26.4262764)
5804464458,-81.9089095,26.4261332,0.0,POINT (-81.9089095 26.4261332)
5804464462,-81.9088182,26.4263254,12.477849651866629,POINT (-81.9088182 26.4263254)
5804464473,-81.9087549,26.4265434,396.99796243722693,POINT (-81.9087549 26.4265434)
5804464474,-81.9090615,26.4262809,4.249213665230258,POINT (-81.9090615 26.4262809)
5804664324,-81.9094847,26.4269359,93.01056578337341,POINT (-81.9094847 26.4269359)
5804664325,-81.9096196,26.4268204,15.85024144966842,POINT (-81.9096196 26.4268204)
5804664342,-81.9096577,26.4271907,120.73162636130414,POINT (-81.9096577 26.4271907)
5804664345,-81.9098245,26.4270165,134.42353706037943,POINT (-81.9098245 26.4270165)
5804668956,-81.9098727,26.4272944,261.562707837507,POINT (-81.9098727 26.4272944)
5804668957,-81.9100031,26.4271871,44.71791523885176,POINT (-81.9100031 26.4271871)
5804668998,-81.9103145,26.4278457,1254.9344357980028,POINT (-81.9103145 26.4278457)
5804668999,-81.9105093,26.4276714,0.6070305236043225,POINT (-81.9105093 26.4276714)
5806958410,-81.9119233,26.4290226,130.9836974266216,POINT (-81.9119233 26.4290226)
5806958411,-81.9117165,26.4291873,212.1234440817327,POINT (-81.9117165 26.4291873)
5806958412,-81.9117828,26.4292612,0.0,POINT (-81.9117828 26.4292612)
5806958413,-81.9119921,26.4290909,23.606742584612544,POINT (-81.9119921 26.4290909)
5806958414,-81.9118413,26.4292136,0.0,POINT (-81.9118413 26.4292136)
5806958415,-81.9117715,26.4291435,451.5632617256599,POINT (-81.9117715 26.4291435)
5806958420,-81.9115215,26.4293076,1390.841825249415,POINT (-81.9115215 26.4293076)
5806958421,-81.9117378,26.4294799,434.90364624451905,POINT (-81.9117378 26.4294799)
5806958452,-81.9124732,26.4302777,2400.2661381674475,POINT (-81.9124732 26.4302777)
5806958453,-81.9120895,26.4302873,487.9176453059632,POINT (-81.9120895 26.4302873)
5807085162,-81.9134268,26.4311002,510.5126703512352,POINT (-81.9134268 26.4311002)
5807085163,-81.9137356,26.4308149,37.50099679155593,POINT (-81.9137356 26.4308149)
5807085164,-81.9134435,26.4308537,216.8447925986552,POINT (-81.9134435 26.4308537)
5807085165,-81.913603,26.4307019,12.14061047208645,POINT (-81.913603 26.4307019)
5807085166,-81.9136391,26.430904,87.07515621924226,POINT (-81.9136391 26.430904)
5807085167,-81.9135119,26.4307886,107.17461133414095,POINT (-81.9135119 26.4307886)
5807085205,-81.9138975,26.430953,1.2815088831646808,POINT (-81.9138975 26.430953)
5807085213,-81.913784,26.4308562,76.68818948201275,POINT (-81.913784 26.4308562)
5807601448,-81.9160257,26.4329686,4.85624418883458,POINT (-81.9160257 26.4329686)
5807601449,-81.9161342,26.4328596,0.0,POINT (-81.9161342 26.4328596)
5807601450,-81.9159584,26.4331561,75.81136761458428,POINT (-81.9159584 26.4331561)
5807601451,-81.9159669,26.4330495,0.33723917978017914,POINT (-81.9159669 26.4330495)
5807601452,-81.9158712,26.4331577,1322.4497195899946,POINT (-81.9158712 26.4331577)
5807601453,-81.9158959,26.4330488,368.60242349973583,POINT (-81.9158959 26.4330488)
5807601559,-81.9166659,26.4328036,16.861958989008958,POINT (-81.9166659 26.4328036)
5807601561,-81.916625,26.4327699,30.486421852128196,POINT (-81.916625 26.4327699)
5807601567,-81.9165327,26.4328975,1.214061047208645,POINT (-81.9165327 26.4328975)
5807601568,-81.9163766,26.4330536,0.0,POINT (-81.9163766 26.4330536)
5807601569,-81.9165853,26.4330322,8.498427330460515,POINT (-81.9165853 26.4330322)
5807601570,-81.9164847,26.4329455,1.551300226988824,POINT (-81.9164847 26.4329455)
5807601571,-81.9170432,26.4329948,284.36007639064707,POINT (-81.9170432 26.4329948)
5807601577,-81.9162228,26.4328055,0.06744783595603583,POINT (-81.9162228 26.4328055)
5808109809,-81.9162898,26.4331456,34.465844173534315,POINT (-81.9162898 26.4331456)
5808109819,-81.9165332,26.4331744,0.2023435078681075,POINT (-81.9165332 26.4331744)
5808110167,-81.9164653,26.4334273,32.037722079117025,POINT (-81.9164653 26.4334273)
5808110168,-81.9166306,26.4332477,1.4164045550767526,POINT (-81.9166306 26.4332477)
5808110169,-81.9167951,26.4333714,1.3489567191207166,POINT (-81.9167951 26.4333714)
5808110180,-81.9169096,26.4334568,0.0,POINT (-81.9169096 26.4334568)
5808110181,-81.9167052,26.4336509,126.73448376139133,POINT (-81.9167052 26.4336509)
5808110182,-81.9167637,26.4335742,0.06744783595603583,POINT (-81.9167637 26.4335742)
5808110212,-81.9169193,26.4336491,137.1888983345769,POINT (-81.9169193 26.4336491)
5808110213,-81.9170202,26.4335382,4.653900680966473,POINT (-81.9170202 26.4335382)
5808110365,-81.9190797,26.4350612,0.0,POINT (-81.9190797 26.4350612)
5808110408,-81.9191911,26.4351439,0.6070305236043225,POINT (-81.9191911 26.4351439)
5808110414,-81.9192923,26.4352191,0.0,POINT (-81.9192923 26.4352191)
5812474104,-81.9197914,26.4355878,12.342953979954558,POINT (-81.9197914 26.4355878)
5812474292,-81.9188209,26.4348692,9.779936213625197,POINT (-81.9188209 26.4348692)
5814968579,-81.9223611,26.4374433,0.0,POINT (-81.9223611 26.4374433)
5814968629,-81.9229471,26.4378603,117.22433889159028,POINT (-81.9229471 26.4378603)
5814969781,-81.9231667,26.438018,0.0,POINT (-81.9231667 26.438018)
5820587793,-81.8895717,26.4047749,246.65673609122305,POINT (-81.8895717 26.4047749)
5820587794,-81.8894435,26.4047763,55.17232981203731,POINT (-81.8894435 26.4047763)
5820587824,-81.8904632,26.4047078,3.6421831416259347,POINT (-81.8904632 26.4047078)
5820587825,-81.8906391,26.4047217,9.779936213625195,POINT (-81.8906391 26.4047217)
5820587830,-81.890796,26.4047261,675.2202857558748,POINT (-81.890796 26.4047261)
5820587831,-81.8906414,26.4047046,30.4864218521282,POINT (-81.8906414 26.4047046)
5820587880,-81.9185153,26.4351427,328.94309595758676,POINT (-81.9185153 26.4351427)
6304043722,-81.9056551,26.4274199,0.0,POINT (-81.9056551 26.4274199)
6304043724,-81.9067241,26.42814,0.0,POINT (-81.9067241 26.42814)
6304043726,-81.9060159,26.4275527,0.0,POINT (-81.9060159 26.4275527)
6304043727,-81.9072408,26.4287049,0.0,POINT (-81.9072408 26.4287049)
6304043731,-81.9077401,26.4291806,0.0,POINT (-81.9077401 26.4291806)
6304043748,-81.90467,26.4272836,3.7770788135380067,POINT (-81.90467 26.4272836)
6947764573,-81.895079,26.4079327,834.5320742840314,POINT (-81.895079 26.4079327)
6947764576,-81.89595,26.4082231,489.401497696996,POINT (-81.89595 26.4082231)
7011017093,-81.895567,26.4118083,7.823948970900156,POINT (-81.895567 26.4118083)
7011017097,-81.8953185,26.4117987,6.879679267515655,POINT (-81.8953185 26.4117987)
7011017109,-81.8960081,26.413811,4.316661501186293,POINT (-81.8960081 26.413811)
7011017110,-81.8963525,26.4138087,11.398684276570055,POINT (-81.8963525 26.4138087)
7011017112,-81.8950713,26.4117923,7.756501134944121,POINT (-81.8950713 26.4117923)
7011017122,-81.8934258,26.4127923,0.0,POINT (-81.8934258 26.4127923)
7011017133,-81.8931951,26.4123273,0.0,POINT (-81.8931951 26.4123273)
7011017134,-81.8933461,26.4126317,0.0,POINT (-81.8933461 26.4126317)
7011017135,-81.8931514,26.4127116,0.0,POINT (-81.8931514 26.4127116)
7011017136,-81.8932676,26.4124735,0.0,POINT (-81.8932676 26.4124735)
7011017137,-81.8929908,26.4125931,0.0,POINT (-81.8929908 26.4125931)
7011017138,-81.8942671,26.4147149,0.0,POINT (-81.8942671 26.4147149)
7011017139,-81.8938426,26.4151078,0.0,POINT (-81.8938426 26.4151078)
7011017142,-81.8940571,26.4151629,0.0,POINT (-81.8940571 26.4151629)
7011017145,-81.8940611,26.4156517,0.0,POINT (-81.8940611 26.4156517)
7013232985,-81.887158,26.4084762,0.0,POINT (-81.887158 26.4084762)
7013881500,-81.9118699,26.4342869,588.2800252085445,POINT (-81.9118699 26.4342869)
7013881502,-81.9112042,26.4339395,56.11659951542181,POINT (-81.9112042 26.4339395)
7016372995,-81.9035041,26.4242302,207.4020955648102,POINT (-81.9035041 26.4242302)
7016372997,-81.9038097,26.4246179,297.6473000739861,POINT (-81.9038097 26.4246179)
7016461448,-81.9162723,26.4371914,57.73534757836668,POINT (-81.9162723 26.4371914)
7062713920,-81.8971435,26.4152856,99.95769288684511,POINT (-81.8971435 26.4152856)
7062713921,-81.8971435,26.4151776,100.9019625902296,POINT (-81.8971435 26.4151776)
7062713923,-81.8962863,26.4151401,4.519005009054401,POINT (-81.8962863 26.4151401)
7062713924,-81.8962924,26.4152949,0.0,POINT (-81.8962924 26.4152949)
7062713927,-81.8958743,26.4148414,0.0,POINT (-81.8958743 26.4148414)
7062713928,-81.8974866,26.4148761,315.18373742255545,POINT (-81.8974866 26.4148761)
7081882020,-81.8995394,26.4152587,55.644464663729565,POINT (-81.8995394 26.4152587)
7081882021,-81.8995533,26.4155912,21.17862049019525,POINT (-81.8995533 26.4155912)
7094841898,-81.8986962,26.4152686,77.29522000561707,POINT (-81.8986962 26.4152686)
7094841905,-81.8981528,26.4151279,0.0,POINT (-81.8981528 26.4151279)
7094841908,-81.8981525,26.4152738,159.2443406922006,POINT (-81.8981525 26.4152738)
7094841910,-81.8981525,26.4152544,19.62732026320643,POINT (-81.8981525 26.4152544)
7094841912,-81.8976093,26.4147026,3.911974485450078,POINT (-81.8976093 26.4147026)
7094841913,-81.8986849,26.4151561,1.6861958989008958,POINT (-81.8986849 26.4151561)
7094841915,-81.8987678,26.4148302,0.06744783595603583,POINT (-81.8987678 26.4148302)
7113549196,-81.8900146,26.4101586,586.5263814736876,POINT (-81.8900146 26.4101586)
7113549208,-81.8890076,26.4094997,0.0,POINT (-81.8890076 26.4094997)
7113549209,-81.8888841,26.409497,0.0,POINT (-81.8888841 26.409497)
7113549214,-81.8892245,26.409956,0.0,POINT (-81.8892245 26.409956)
7148048346,-81.9008701,26.424603,255.69474610933185,POINT (-81.9008701 26.424603)
7148341496,-81.8952883,26.4153096,0.0,POINT (-81.8952883 26.4153096)
7148341497,-81.8952793,26.4151672,0.0,POINT (-81.8952793 26.4151672)
7148341499,-81.8948983,26.415313,0.0,POINT (-81.8948983 26.415313)
7155292544,-81.8937016,26.413482,0.0,POINT (-81.8937016 26.413482)
7189398659,-81.9101218,26.4330948,16.32237630136067,POINT (-81.9101218 26.4330948)
7203305056,-81.893644,26.4133285,0.0,POINT (-81.893644 26.4133285)
7203305057,-81.8933133,26.4134842,0.0,POINT (-81.8933133 26.4134842)
7203305058,-81.8935798,26.4131574,0.0,POINT (-81.8935798 26.4131574)
7203305059,-81.8932228,26.4133382,0.0,POINT (-81.8932228 26.4133382)
7203305060,-81.893501,26.4129635,0.0,POINT (-81.893501 26.4129635)
7203305061,-81.8932088,26.4131113,0.0,POINT (-81.8932088 26.4131113)
7208366770,-81.8888861,26.409521,0.0,POINT (-81.8888861 26.409521)
7208366771,-81.888707,26.4095825,0.0,POINT (-81.888707 26.4095825)
7208366777,-81.8888451,26.4092463,105.2186240914159,POINT (-81.8888451 26.4092463)
7226537671,-81.8922522,26.4111514,15.71534577775635,POINT (-81.8922522 26.4111514)
7226537681,-81.8919815,26.4109771,9.038010018108801,POINT (-81.8919815 26.4109771)
7229628345,-81.8980291,26.4172235,0.0,POINT (-81.8980291 26.4172235)
7229628352,-81.8991762,26.4172102,2.832809110153505,POINT (-81.8991762 26.4172102)
7556699107,-81.9067639,26.4316283,0.0,POINT (-81.9067639 26.4316283)
7556699142,-81.8865893,26.4059121,1.955987242725039,POINT (-81.8865893 26.4059121)
7556699155,-81.9013716,26.4140078,0.33723917978017914,POINT (-81.9013716 26.4140078)
7556699159,-81.8969349,26.4175652,0.0,POINT (-81.8969349 26.4175652)
7564891014,-81.9078976,26.4299305,0.0,POINT (-81.9078976 26.4299305)
8270558832,-81.8949312,26.4151688,0.0,POINT (-81.8949312 26.4151688)
8270558834,-81.8945751,26.4149203,0.0,POINT (-81.8945751 26.4149203)
