osmid,x,y,total_CYD
98110816,-81.981225,26.508504,1392.0
98112218,-81.929573,26.493838,0.0
98112233,-81.9294438,26.4897254,0.0
98112244,-81.9323241,26.4937883,0.0
98112280,-81.957822,26.490981,0.0
98112282,-81.957832,26.491338,0.0
98112284,-81.957847,26.491692,0.0
98112286,-81.957863,26.492052,0.0
98113115,-81.946765,26.485721,0.0
98113117,-81.946751,26.485265,0.0
98113119,-81.94675,26.484934,0.0
98113125,-81.946748,26.48485,0.0
98113126,-81.946737,26.484202,0.0
98113127,-81.948257,26.490256,0.0
98113243,-81.9538424,26.4652131,507.0
98113261,-81.9555593,26.4659889,7849.0
98115176,-81.951053,26.500026,1285.0
98115179,-81.950283,26.50004,378.0
98115398,-81.935855,26.506011,300.0
98115409,-81.936888,26.505599,597.0
98115423,-81.937992,26.505983,316.0
98115427,-81.938162,26.506103,40.0
98115431,-81.938576,26.506257,727.0
98115447,-81.939142,26.505549,692.0
98116419,-81.946295,26.490183,0.0
98116745,-81.953945,26.49354,0.0
98116747,-81.953947,26.493717,0.0
98117718,-81.9260258,26.4397874,683.0
98117723,-81.923876,26.441576,0.0
98118547,-81.9397831,26.5111882,0.0
98118551,-81.9397025,26.511254,0.0
98118878,-81.93079,26.503091,360.0
98118902,-81.929127,26.50229,558.0
98118904,-81.928413,26.502299,123.0
98118906,-81.928251,26.502304,0.0
98121553,-81.951814,26.491247,0.0
98121557,-81.953413,26.49122,0.0
98121991,-81.940339,26.458027,1949.0
98121994,-81.940335,26.457461,862.0
98122971,-81.9553009,26.5248386,0.0
98122989,-81.955529,26.519675,71.0
98122990,-81.955543,26.520096,0.0
98123032,-81.9550278,26.5237061,0.0
98123072,-81.956199,26.52017,0.0
98123657,-81.9485354,26.4592575,498.0
98123675,-81.947034,26.460021,4329.0
98123706,-81.954323,26.520905,307.0
98123720,-81.954633,26.51969,79.0
98124516,-81.9703239,26.5109592,317.0
98124526,-81.9710035,26.5104198,740.0
98124580,-81.9697953,26.5105117,0.0
98124584,-81.9694027,26.5101553,0.0
98125304,-81.952634,26.516398,20.0
98125307,-81.952661,26.517601,300.0
98125309,-81.952705,26.519717,281.0
98125525,-81.953566,26.461952,858.0
98125540,-81.952886,26.464743,1001.0
98125669,-81.9323217,26.4433229,987.0
98125689,-81.930264,26.445099,0.0
98125741,-81.921497,26.439959,0.0
98125872,-81.930696,26.502432,507.0
98125889,-81.931039,26.504497,431.0
98127903,-81.974412,26.508412,545.0
98127905,-81.97457,26.508409,1056.0
98127930,-81.9800538,26.5083717,462.0
98127941,-81.9801913,26.5086756,0.0
98127946,-81.941884,26.519895,0.0
98127954,-81.945869,26.519828,13.0
98127955,-81.9460314,26.5198276,257.0
98127958,-81.947374,26.519803,377.0
98127962,-81.950191,26.519758,1145.0
98127964,-81.951034,26.519744,960.0
98127967,-81.951981,26.519728,541.0
98127969,-81.953186,26.519712,0.0
98127971,-81.953381,26.519708,0.0
98127973,-81.953783,26.519703,771.0
98127975,-81.956184,26.519666,166.0
98127979,-81.959406,26.519616,161.0
98127980,-81.959538,26.519614,265.0
98127981,-81.961165,26.519589,1093.0
98127982,-81.962616,26.51957,858.0
98127986,-81.964027,26.519457,475.0
98127996,-81.964077,26.516823,617.0
98128000,-81.964066,26.516062,1009.0
98128013,-81.964982,26.515025,1047.0
98128017,-81.966275,26.513814,2271.0
98128019,-81.967229,26.512912,2606.0
98128021,-81.96805,26.512144,1952.0
98128531,-81.917773,26.434632,20.0
98128726,-81.9478574,26.4504722,274.0
98128728,-81.9478635,26.4511389,0.0
98128739,-81.9478653,26.4538144,0.0
98129267,-81.945524,26.498333,0.0
98129281,-81.9466,26.495967,606.0
98130961,-81.96787,26.503,0.0
98130964,-81.967153,26.503012,64.0
98135690,-81.959893,26.492163,431.0
98135692,-81.960261,26.492154,41.0
98135694,-81.960642,26.492146,108.0
98135697,-81.961026,26.492141,43.0
98135699,-81.961384,26.492134,203.0
98135703,-81.963239,26.4921,131.0
98135705,-81.963625,26.492095,286.0
98135706,-81.963989,26.492088,714.0
98135713,-81.96362,26.491983,73.0
98135715,-81.963237,26.491991,455.0
98135720,-81.962488,26.492024,2410.0
98135722,-81.96212,26.492027,328.0
98135725,-81.961385,26.492035,248.0
98135728,-81.961022,26.492027,179.0
98135729,-81.96064,26.492036,0.0
98135731,-81.960257,26.492041,62.0
98135733,-81.959891,26.49205,893.0
98135741,-81.933542,26.444005,1034.0
98135754,-81.931665,26.445648,0.0
98135757,-81.931502,26.445788,0.0
98135766,-81.92927,26.447651,0.0
98138283,-81.95182,26.49163,0.0
98138284,-81.953419,26.491606,0.0
98141197,-81.932951,26.53143,0.0
98141217,-81.937844,26.5305328,0.0
98141219,-81.9379499,26.5305299,0.0
98141225,-81.938005,26.530357,0.0
98141231,-81.9378433,26.5303113,0.0
98141237,-81.937765,26.5303893,64.0
98141259,-81.936958,26.530043,0.0
98141260,-81.936413,26.529649,53.0
98141273,-81.934104,26.528156,0.0
98141299,-81.932721,26.529378,0.0
98141321,-81.932913,26.530951,158.0
98142092,-81.976044,26.502737,657.0
98142421,-81.95992,26.493538,483.0
98143912,-81.9508397,26.4518976,0.0
98144053,-81.936878,26.525328,0.0
98145768,-81.946897,26.504095,0.0
98145770,-81.946907,26.50455,211.0
98147167,-81.947467,26.516232,38.0
98149060,-81.94751,26.502635,0.0
98149827,-81.948044,26.490246,0.0
98150526,-81.973648,26.50058,2372.0
98150733,-81.944928,26.504949,0.0
98150818,-81.918504,26.43662,0.0
98150824,-81.919334,26.437243,0.0
98151079,-81.941481,26.4482056,173.0
98152696,-81.965042,26.497786,150.0
98152705,-81.963637,26.497795,412.0
98152709,-81.963081,26.497768,200.0
98152717,-81.960702,26.497782,124.0
98152964,-81.938057,26.446493,226.0
98152978,-81.937848,26.447942,0.0
98153137,-81.935272,26.52006,0.0
98153187,-81.9338976,26.5233792,592.0
98153197,-81.9340538,26.5197625,0.0
98153206,-81.9342662,26.5199213,0.0
98153212,-81.934412,26.519959,0.0
98153914,-81.952639,26.520501,264.0
98153918,-81.952584,26.520231,24.0
98154273,-81.938559,26.50556,141.0
98157024,-81.961056,26.493527,606.0
98157961,-81.960997,26.49064,165.0
98158427,-81.980399,26.508601,337.0
98159448,-81.966233,26.518101,265.0
98159870,-81.979953,26.510263,457.0
98160731,-81.95942,26.503575,790.0
98161355,-81.9427731,26.4486705,1437.0
98161357,-81.9427532,26.449827,0.0
98161737,-81.926932,26.51751,1740.0
98161775,-81.935055,26.493069,0.0
98161778,-81.934936,26.489534,354.0
98161818,-81.939909,26.487574,30.0
98161823,-81.9431025,26.487498,92.0
98161830,-81.936134,26.524109,276.0
98161843,-81.935847,26.520081,0.0
98164884,-81.9340048,26.5199518,0.0
98164892,-81.933903,26.520023,0.0
98168402,-81.972085,26.496603,138.0
98168404,-81.97196,26.496482,40.0
98168416,-81.971282,26.495156,3891.0
98168597,-81.959407,26.502583,0.0
98169001,-81.942259,26.496293,1107.0
98169008,-81.942231,26.495523,4365.0
98169022,-81.942507,26.498506,1322.0
98169024,-81.942485,26.497768,1282.0
98169027,-81.942443,26.496289,725.0
98169263,-81.936359,26.530923,557.0
98169276,-81.935663,26.531797,318.0
98169281,-81.935624,26.532068,206.0
98170220,-81.921399,26.438939,0.0
98170786,-81.953641,26.520321,0.0
98170806,-81.953601,26.520486,128.0
98171364,-81.9403864,26.5011762,4217.0
98171392,-81.943473,26.501134,2099.0
98173277,-81.946692,26.519052,944.0
98173279,-81.946645,26.517129,514.0
98173287,-81.946516,26.515857,0.0
98174424,-81.933871,26.525652,0.0
98174427,-81.933973,26.52557,0.0
98174909,-81.930796,26.505651,355.0
98174922,-81.930724,26.504878,238.0
98177647,-81.935844,26.505557,133.0
98177750,-81.935588,26.4450445,1117.0
98177752,-81.935275,26.446194,0.0
98177756,-81.935052,26.447082,0.0
98177790,-81.929962,26.448315,0.0
98178525,-81.918205,26.436959,0.0
98178533,-81.919013,26.437573,0.0
98178963,-81.9291616,26.4415564,3509.0
98178977,-81.926485,26.443995,0.0
98179752,-81.970688,26.515773,1304.0
98179754,-81.9710777,26.5169955,0.0
98182463,-81.952807,26.515004,502.0
98182469,-81.955401,26.514978,1174.0
98183369,-81.948088,26.522113,133.0
98183395,-81.950857,26.522937,1667.0
98183641,-81.952715,26.4617653,78.0
98183654,-81.9534782,26.4586097,0.0
98183668,-81.9532476,26.4585642,0.0
98183670,-81.952557,26.458429,0.0
98183672,-81.9518041,26.4615689,0.0
98184011,-81.946874,26.503212,0.0
98184080,-81.964131,26.519562,680.0
98184084,-81.964476,26.520428,652.0
98184087,-81.964827,26.521322,1363.0
98184515,-81.937109,26.503652,1381.0
98185498,-81.949596,26.488691,0.0
98185503,-81.950172,26.488684,0.0
98186353,-81.961447,26.503905,1859.0
98186972,-81.9405957,26.4489914,0.0
98186975,-81.94862,26.460841,3056.0
98186982,-81.9486205,26.4641829,4310.0
98186987,-81.948541,26.460825,1873.0
98186990,-81.9406701,26.4490917,0.0
98187377,-81.946935,26.490209,0.0
98188713,-81.94479,26.5071215,50.0
98189005,-81.97131,26.497092,169.0
98189023,-81.971812,26.498114,543.0
98189030,-81.971844,26.499374,1007.0
98189334,-81.966543,26.515027,1619.0
98189340,-81.966596,26.516721,2314.0
98189710,-81.949418,26.48569,0.0
98189713,-81.949399,26.484895,0.0
98189715,-81.949385,26.484084,0.0
98192696,-81.9508671,26.5207666,0.0
98192980,-81.94585,26.519068,679.0
98193093,-81.9714156,26.5061842,335.0
98193106,-81.9704838,26.5053107,231.0
98193536,-81.9677423,26.4952252,1380.0
98193539,-81.96773,26.494358,329.0
98193543,-81.967757,26.493708,0.0
98193547,-81.968277,26.515818,752.0
98193553,-81.968112,26.515611,301.0
98193555,-81.968104,26.515004,2454.0
98193560,-81.968031,26.511285,333.0
98193563,-81.968022,26.510678,210.0
98193564,-81.968016,26.510285,1670.0
98193568,-81.96796,26.507294,0.0
98193574,-81.967895,26.504415,247.0
98193576,-81.967875,26.503329,100.0
98193585,-81.967859,26.502506,502.0
98193587,-81.967848,26.501993,375.0
98193588,-81.967837,26.501514,664.0
98193592,-81.967819,26.499772,271.0
98193596,-81.967765,26.493533,169.0
98193600,-81.967736,26.491123,0.0
98193619,-81.967361,26.476267,0.0
98194842,-81.9296682,26.5182929,80.0
98194848,-81.929658,26.51747,1109.0
98194851,-81.929637,26.516601,1259.0
98194856,-81.929622,26.515706,665.0
98194860,-81.929627,26.514407,222.0
98194867,-81.929581,26.51322,1155.0
98194920,-81.934725,26.50896,130.0
98195156,-81.953736,26.517588,468.0
98195164,-81.953211,26.516382,456.0
98195166,-81.951914,26.516409,420.0
98195464,-81.938577,26.48815,3.0
98195718,-81.937743,26.49104,457.0
98195723,-81.9427475,26.4899184,0.0
98196734,-81.935545,26.489781,159.0
98197056,-81.958969,26.513686,515.0
98197117,-81.962589,26.513632,52.0
98198310,-81.951857,26.51322,1474.0
98198314,-81.955364,26.513178,1299.0
98200436,-81.93981,26.496247,1504.0
98200677,-81.953893,26.491038,0.0
98200679,-81.953903,26.491395,0.0
98200681,-81.953911,26.491752,0.0
98200683,-81.953919,26.492109,0.0
98200685,-81.953927,26.49247,0.0
98200687,-81.95394,26.493182,0.0
98200768,-81.939734,26.52814,0.0
98200784,-81.941247,26.529014,0.0
98200794,-81.942224,26.53002,0.0
98202255,-81.95328,26.52286,0.0
98202277,-81.952606,26.521637,226.0
98203461,-81.9395387,26.4485582,0.0
98203467,-81.9384923,26.448187,0.0
98204531,-81.9764097,26.5015464,1324.0
98205102,-81.938961,26.485694,2951.0
98205140,-81.93707,26.480473,1681.0
98206458,-81.965432,26.490565,811.0
98206847,-81.943406,26.4985,448.0
98207526,-81.97747,26.507455,1573.0
98207535,-81.97612,26.506984,971.0
98208372,-81.942689,26.521282,0.0
98208374,-81.942637,26.521142,0.0
98208379,-81.942257,26.521014,0.0
98208472,-81.9476226,26.5264619,0.0
98208483,-81.947555,26.526989,130.0
98209230,-81.950232,26.524667,0.0
98209266,-81.950194,26.523631,0.0
98209285,-81.950257,26.5251695,75.0
98209717,-81.923426,26.531077,708.0
98212309,-81.981797,26.511864,779.0
98212429,-81.9626092,26.5100768,2926.0
98212449,-81.961837,26.510408,1044.0
98212506,-81.949123,26.49063,0.0
98212685,-81.950256,26.490692,0.0
98212686,-81.950207,26.490693,0.0
98212689,-81.949645,26.490712,0.0
98212694,-81.948851,26.490631,0.0
98212697,-81.948719,26.490629,0.0
98212700,-81.94832,26.490616,0.0
98212703,-81.947613,26.490583,0.0
98212705,-81.946482,26.49053,0.0
98212709,-81.945425,26.490492,0.0
98212847,-81.94878,26.493502,0.0
98214177,-81.9684812,26.518345,1709.0
98214611,-81.9538527,26.458695,32.0
98214634,-81.953846,26.462011,2475.0
98214651,-81.954097,26.463951,346.0
98214653,-81.9540941,26.4640677,263.0
98214660,-81.9543582,26.4643361,1693.0
98214700,-81.953603,26.464407,1366.0
98215094,-81.945706,26.504115,0.0
98215098,-81.945712,26.504569,0.0
98215718,-81.941097,26.522989,230.0
98215994,-81.931938,26.529229,1079.0
98216794,-81.976428,26.498812,2655.0
98217368,-81.955974,26.508878,205.0
98217381,-81.953226,26.508759,123.0
98217383,-81.952772,26.508771,924.0
98217384,-81.952135,26.508783,517.0
98217389,-81.951259,26.508804,143.0
98217393,-81.948221,26.508854,0.0
98217396,-81.947627,26.508861,0.0
98217399,-81.943675,26.5089147,0.0
98217401,-81.943038,26.508916,0.0
98217408,-81.942153,26.508858,192.0
98217409,-81.940154,26.508894,1046.0
98218438,-81.964269,26.500672,0.0
98218445,-81.96509,26.500078,0.0
98219757,-81.951525,26.495174,320.0
98219762,-81.950972,26.495205,1721.0
98219769,-81.950125,26.495244,568.0
98219846,-81.946328,26.498318,3.0
98219849,-81.946337,26.49843,69.0
98219853,-81.946455,26.498821,124.0
98219868,-81.946524,26.500017,145.0
98219899,-81.948112,26.500629,535.0
98219919,-81.949845,26.500686,452.0
98219941,-81.950158,26.499261,832.0
98219951,-81.950186,26.498394,140.0
98219997,-81.960729,26.501049,500.0
98220000,-81.962553,26.501015,57.0
98220002,-81.963134,26.501005,0.0
98220006,-81.963656,26.50101,0.0
98220011,-81.964277,26.501041,0.0
98220023,-81.967009,26.499216,0.0
98220062,-81.951877,26.514412,2044.0
98220064,-81.952795,26.5144,2256.0
98220068,-81.955386,26.514363,952.0
98220527,-81.92758,26.515823,662.0
98220538,-81.92552,26.51586,801.0
98221661,-81.940369,26.503602,1291.0
98221674,-81.943772,26.526529,0.0
98221678,-81.9437523,26.5260782,0.0
98223121,-81.959955,26.502704,753.0
98223154,-81.964334,26.50245,1023.0
98223874,-81.9231208,26.4373857,0.0
98225591,-81.9410339,26.5127598,0.0
98226731,-81.940925,26.503597,431.0
98227578,-81.946038,26.520471,0.0
98227580,-81.946049,26.521016,211.0
98227618,-81.949179,26.522659,0.0
98227621,-81.949684,26.522828,0.0
98227625,-81.950027,26.522921,390.0
98227633,-81.951292,26.522932,89.0
98227666,-81.952865,26.523626,388.0
98227773,-81.966422,26.490867,410.0
98227898,-81.948465,26.490259,0.0
98228602,-81.966331,26.511305,3163.0
98228637,-81.9462836,26.5163377,0.0
98228648,-81.9439722,26.518135,0.0
98228652,-81.9436373,26.5179794,0.0
98228892,-81.9395,26.458111,4158.0
98228894,-81.939499,26.458898,1320.0
98229834,-81.948134,26.501469,192.0
98230711,-81.950933,26.498529,1963.0
98231024,-81.95326,26.518793,229.0
98231038,-81.95324,26.517593,129.0
98232387,-81.963632,26.499217,0.0
98232639,-81.96112,26.51915,0.0
98232659,-81.9609579,26.5177487,0.0
98232663,-81.9609372,26.5175813,0.0
98232675,-81.9609361,26.5174525,0.0
98232699,-81.960703,26.51594,52.0
98232731,-81.962081,26.5158565,0.0
98232743,-81.9625,26.5164,78.0
98232762,-81.963221,26.516725,0.0
98232767,-81.963456,26.516727,190.0
98232794,-81.9631804,26.5172144,0.0
98232800,-81.9630764,26.5174059,19.0
98232811,-81.96122,26.519197,0.0
98234816,-81.951639,26.512219,79.0
98234826,-81.951843,26.512629,444.0
98234829,-81.951866,26.513813,416.0
98234835,-81.951898,26.515624,1003.0
98235687,-81.951484,26.493718,0.0
98235688,-81.951574,26.493648,0.0
98235702,-81.95233,26.493436,0.0
98235706,-81.952559,26.493161,0.0
98235722,-81.952616,26.492773,0.0
98235732,-81.952517,26.492396,0.0
98235747,-81.952207,26.492012,0.0
98235759,-81.951806,26.490866,0.0
98238389,-81.95168,26.465456,192.0
98238410,-81.974573,26.508804,0.0
98238444,-81.97544,26.510896,0.0
98241343,-81.938763,26.503629,644.0
98241992,-81.9409995,26.530838,0.0
98241999,-81.941482,26.530491,0.0
98242015,-81.944202,26.529211,0.0
98242035,-81.947941,26.526963,0.0
98242426,-81.9381139,26.5254703,0.0
98242496,-81.93718,26.52621,0.0
98242539,-81.938317,26.529369,0.0
98242591,-81.937713,26.527647,0.0
98244307,-81.962199,26.458371,0.0
98244343,-81.96114,26.457317,0.0
98244358,-81.930113,26.530294,225.0
98245386,-81.946501,26.504102,211.0
98245388,-81.946507,26.504558,17.0
98246241,-81.952809,26.51561,515.0
98246246,-81.946083,26.524249,0.0
98246251,-81.945875,26.524373,0.0
98246288,-81.944713,26.524325,0.0
98246295,-81.944433,26.524276,0.0
98246651,-81.947461,26.493524,0.0
98248202,-81.968298,26.491109,80.0
98251296,-81.962462,26.490614,261.0
98254936,-81.9421752,26.4484546,151.0
98254965,-81.94215,26.453273,0.0
98255527,-81.963656,26.493448,381.0
98256726,-81.9567758,26.4570124,0.0
98257027,-81.963591,26.490596,272.0
98262584,-81.974315,26.4993262,552.0
98262596,-81.975188,26.499332,2135.0
98262602,-81.965072,26.49919,0.0
98263134,-81.9683538,26.5110357,0.0
98263139,-81.968711,26.5107706,81.0
98263161,-81.9704838,26.5091241,180.0
98263189,-81.9714276,26.507688,567.0
98263249,-81.9685596,26.5069446,0.0
98263252,-81.9685265,26.5072932,0.0
98263266,-81.9695168,26.5077196,206.0
98263329,-81.948049,26.484107,0.0
98263332,-81.951025,26.484069,0.0
98265237,-81.939888,26.484946,1011.0
98265241,-81.9423123,26.4849099,1983.0
98266913,-81.958309,26.455041,0.0
98266970,-81.9573143,26.4544372,0.0
98268180,-81.9449283,26.4494322,293.0
98268198,-81.9448789,26.4536577,0.0
98268304,-81.949142,26.5227846,0.0
98269689,-81.967135,26.502009,55.0
98270358,-81.949262,26.514051,0.0
98270416,-81.9507744,26.5154375,501.0
98270423,-81.9499315,26.5154496,16.0
98271213,-81.951135,26.479232,0.0
98271238,-81.95529,26.479135,1127.0
98271272,-81.957048,26.47917,175.0
98271278,-81.956155,26.47922,1074.0
98271312,-81.954754,26.479016,3339.0
98271330,-81.951162,26.479134,0.0
98271969,-81.9553652,26.4534086,0.0
98271979,-81.9560423,26.4536495,0.0
98272051,-81.966037,26.462476,0.0
98272631,-81.9547907,26.4527235,7832.0
98272641,-81.9537883,26.4524082,113.0
98272648,-81.9527128,26.452061,35.0
98272651,-81.9521419,26.4518767,609.0
98272654,-81.9506631,26.4513992,0.0
98272657,-81.9499006,26.451153,345.0
98272664,-81.9496338,26.4510669,203.0
98272667,-81.9491218,26.4509016,1662.0
98272680,-81.9461605,26.4498697,569.0
98272687,-81.9455134,26.4496399,43.0
98272692,-81.9441787,26.449166,71.0
98272694,-81.9440127,26.4491071,152.0
98272698,-81.9399625,26.4476689,333.0
98272699,-81.9393989,26.4474688,28.0
98272728,-81.937621,26.446085,131.0
98272741,-81.9348395,26.4446642,689.0
98272744,-81.9341549,26.4443164,118.0
98272745,-81.9328224,26.4436027,125.0
98272746,-81.9316135,26.4429294,439.0
98272749,-81.9310314,26.4426202,1070.0
98272750,-81.9299579,26.4420016,3464.0
98272752,-81.927989,26.440901,1110.0
98272754,-81.9273263,26.4405251,839.0
98272759,-81.9253799,26.4394211,0.0
98273135,-81.9496485,26.527967,0.0
98274449,-81.937984,26.505572,157.0
98275411,-81.953455,26.493529,0.0
98276291,-81.9439109,26.5159004,0.0
98276406,-81.978008,26.493274,56.0
98276415,-81.978046,26.493447,0.0
98276554,-81.928885,26.530309,0.0
98276576,-81.9433884,26.5181404,0.0
98276589,-81.9437611,26.5160435,0.0
98276595,-81.9439159,26.516039,0.0
98276611,-81.943122,26.518846,0.0
98276631,-81.929017,26.530435,0.0
98276697,-81.9461606,26.5159196,0.0
98276717,-81.953836,26.510528,0.0
98276726,-81.964095,26.502636,344.0
98276727,-81.964906,26.502011,791.0
98276728,-81.965583,26.501494,574.0
98276730,-81.965923,26.501231,1206.0
98276731,-81.968685,26.499106,69.0
98276732,-81.970035,26.498067,583.0
98276737,-81.9751491,26.4951932,547.0
98276963,-81.945116,26.487264,0.0
98276978,-81.945354,26.486607,0.0
98276983,-81.94532,26.48528,0.0
98276993,-81.945563,26.484863,0.0
98277001,-81.943145,26.488963,0.0
98277004,-81.943572,26.488955,0.0
98277374,-81.958771,26.493468,0.0
98277391,-81.9596057,26.4935435,0.0
98278091,-81.946974,26.480363,829.0
98278093,-81.9469887,26.4809506,0.0
98279123,-81.9585477,26.5106239,609.0
98279133,-81.959091,26.511469,2507.0
98279141,-81.9592172,26.5117354,575.0
98280095,-81.94966,26.4529842,0.0
98280274,-81.9492659,26.4542551,0.0
98280276,-81.9490024,26.4541689,0.0
98280281,-81.9495214,26.4597937,709.0
98281272,-81.9366794,26.4837284,5014.0
98282621,-81.936901,26.50587,307.0
98282945,-81.933191,26.44608,0.0
98283109,-81.930204,26.505055,366.0
98286799,-81.965441,26.503367,589.0
98286800,-81.965448,26.504501,127.0
98287098,-81.938647,26.517076,0.0
98287440,-81.9265999,26.5183352,577.0
98287442,-81.9292638,26.5182996,559.0
98287445,-81.9339097,26.5182233,165.0
98287503,-81.940835,26.516078,0.0
98287543,-81.938745,26.51717,180.0
98287563,-81.9367505,26.518188,0.0
98289577,-81.940882,26.458097,2848.0
98289583,-81.9425759,26.458083,2063.0
98289591,-81.9426302,26.458043,155.0
98290618,-81.94723,26.487385,0.0
98291356,-81.98012,26.50972,78.0
98291380,-81.9566623,26.4560071,0.0
98291386,-81.9562481,26.4567825,0.0
98292566,-81.96399,26.493388,868.0
98292759,-81.9370225,26.4849361,1755.0
98295312,-81.953224,26.508396,939.0
98295346,-81.951822,26.504537,590.0
98295348,-81.951801,26.503129,249.0
98295372,-81.951809,26.499832,487.0
98295405,-81.951589,26.49531,0.0
98295412,-81.9514522,26.4942715,0.0
98295665,-81.945869,26.490166,0.0
98296006,-81.943403,26.498358,0.0
98296011,-81.945527,26.498443,0.0
98297162,-81.946724,26.4902,0.0
98297618,-81.94451,26.504132,0.0
98297620,-81.944522,26.50459,0.0
98298112,-81.9551362,26.4553211,0.0
98298114,-81.9548672,26.4558181,0.0
98300173,-81.951237,26.507345,867.0
98300174,-81.951236,26.507028,1328.0
98300181,-81.9498955,26.5073666,2474.0
98300185,-81.948192,26.507394,154.0
98300207,-81.9632533,26.5119146,4000.0
98300228,-81.96209,26.511666,1342.0
98300259,-81.96194,26.51152,1433.0
98300272,-81.961506,26.511102,533.0
98300840,-81.948093,26.485706,0.0
98303738,-81.93982,26.503611,478.0
98303745,-81.939891,26.501741,1332.0
98304359,-81.9514863,26.4653742,119.0
98304387,-81.954938,26.467129,1206.0
98304651,-81.938091,26.485709,1980.0
98304695,-81.936197,26.4804904,1709.0
98306578,-81.943432,26.499318,86.0
98306607,-81.97483,26.513758,0.0
98306608,-81.974848,26.5143876,0.0
98306615,-81.974919,26.516241,0.0
98308658,-81.946911,26.503714,0.0
98308758,-81.939788,26.495477,2273.0
98309788,-81.9203452,26.4363058,1069.0
98309790,-81.9199871,26.4367352,0.0
98309793,-81.919509,26.4372983,0.0
98309799,-81.9193893,26.4375308,0.0
98309801,-81.9195584,26.4376506,0.0
98309804,-81.9192136,26.4380604,0.0
98309808,-81.9189846,26.4383446,0.0
98316531,-81.932314,26.44596,0.0
98316671,-81.960289,26.493538,397.0
98316672,-81.96067,26.493534,282.0
98316675,-81.961418,26.493522,648.0
98316676,-81.962153,26.49351,225.0
98316678,-81.96252,26.493502,736.0
98316679,-81.963269,26.493475,1153.0
98317220,-81.94591,26.526901,0.0
98317250,-81.944946,26.526586,0.0
98317319,-81.958765,26.49311,0.0
98317321,-81.958752,26.492396,0.0
98317375,-81.941657,26.497774,2673.0
98317376,-81.939825,26.497788,2058.0
98317630,-81.960613,26.490647,197.0
98319248,-81.95401,26.510715,94.0
98319250,-81.954341,26.510734,64.0
98319276,-81.955144,26.512267,525.0
98319872,-81.939257,26.529234,0.0
98319901,-81.942409,26.526769,0.0
98320565,-81.941518,26.530548,0.0
98320903,-81.95648,26.510609,633.0
98320909,-81.9570178,26.5106074,730.0
98324324,-81.938211,26.503638,393.0
98324701,-81.9654851,26.5172233,593.0
98328566,-81.943822,26.507117,0.0
98328578,-81.946282,26.507102,341.0
98328726,-81.922184,26.440291,0.0
98329097,-81.9355222,26.5200864,0.0
98329373,-81.947499,26.502241,0.0
98329375,-81.947522,26.503001,498.0
98329747,-81.956174,26.520411,0.0
98329749,-81.955944,26.520825,0.0
98329753,-81.956889,26.520738,0.0
98330032,-81.977117,26.504462,0.0
98331718,-81.946072,26.487401,0.0
98333652,-81.9270191,26.4444608,0.0
98336948,-81.9444162,26.4486989,0.0
98336950,-81.944227,26.4486304,0.0
98336954,-81.9427727,26.4481005,0.0
98341870,-81.947289,26.504095,0.0
98341871,-81.946105,26.504112,0.0
98341873,-81.945306,26.50412,0.0
98341875,-81.94491,26.504127,0.0
98342249,-81.965997,26.520382,413.0
98342271,-81.953411,26.491045,0.0
98342695,-81.953437,26.492379,0.0
98342711,-81.953438,26.492454,0.0
98343436,-81.950058,26.48328,0.0
98343588,-81.951013,26.483278,0.0
98344547,-81.965274,26.50244,1413.0
98345053,-81.952762,26.455888,0.0
98345578,-81.957826,26.490754,0.0
98347377,-81.953447,26.493147,0.0
98350023,-81.947304,26.503895,396.0
98350028,-81.947304,26.504544,0.0
98350058,-81.946897,26.503577,0.0
98353080,-81.9390637,26.4930141,560.0
98353089,-81.93977,26.492999,0.0
98353110,-81.942296,26.492858,0.0
98353119,-81.942486,26.492623,0.0
98353147,-81.943236,26.491979,0.0
98353508,-81.9281218,26.5132033,5086.0
98354469,-81.935519,26.503678,170.0
98354483,-81.935457,26.501849,85.0
98354493,-81.936006,26.501791,506.0
98355307,-81.950109,26.522524,0.0
98355323,-81.950307,26.522364,0.0
98355551,-81.931509,26.516567,207.0
98355575,-81.92746,26.516638,407.0
98356039,-81.950023,26.525124,0.0
98356100,-81.947766,26.523802,0.0
98356826,-81.959412,26.503089,0.0
98358194,-81.95285,26.522841,0.0
98358279,-81.9250554,26.4388022,0.0
98358291,-81.922714,26.440757,0.0
98358339,-81.963113,26.499225,0.0
98358342,-81.962534,26.499234,0.0
98358361,-81.961577,26.498757,0.0
98358599,-81.9476528,26.5084272,579.0
98359053,-81.963108,26.498725,0.0
98359056,-81.963102,26.498231,0.0
98359780,-81.9388592,26.4804395,1188.0
98360439,-81.9292988,26.520023,691.0
98363537,-81.963748,26.521671,766.0
98364983,-81.946508,26.490191,0.0
98365187,-81.9389068,26.5181778,20.0
98365661,-81.9455034,26.4538733,0.0
98367015,-81.926634,26.52143,0.0
98367328,-81.9590357,26.500815,446.0
98369956,-81.948393,26.493511,0.0
98370914,-81.945885,26.459318,2948.0
98370931,-81.945749,26.46168,0.0
98375402,-81.944159,26.453779,0.0
98375406,-81.9443773,26.4482959,0.0
98376252,-81.96015,26.498392,0.0
98377668,-81.9556312,26.4715702,2733.0
98378815,-81.9492694,26.4982732,892.0
98379571,-81.953441,26.492762,0.0
98379574,-81.953429,26.491989,0.0
