fid,Load_Date,fldDebrisC,Pile_Latit,Pile_Longi
2623,02/10/2023,C and D,26.4074228,-81.8964956
2624,11/09/2022,C and D,26.4254638612,-81.9080230035
2625,12/05/2022,C and D,26.4362304,-81.9207032
2626,11/07/2022,C and D,26.4221935,-81.9041567
2627,11/18/2022,C and D,26.4037243417,-81.8752986287
2628,12/11/2022,C and D,26.4595768899,-81.9404454878
2629,02/06/2023,Concrete,26.4590909193,-81.9425680117
2630,02/15/2023,C and D,26.4057652,-81.8946193
2631,12/17/2022,C and D,26.4624183739,-81.9486589915
2632,10/18/2022,C and D,26.4636999223,-81.9540383322
2633,10/23/2022,Clean Sand Soil,26.4525767,-81.95461
2634,11/05/2022,Dirty Sand Soil,26.4355756,-81.9197287
2635,11/14/2022,C and D,26.4582056,-81.9409878
2636,05/01/2023,C and D,26.4358186,-81.9197905
2637,02/07/2023,C and D,26.44768,-81.9398945
2638,01/10/2023,C and D,26.4300620562,-81.9128229231
2639,11/04/2022,C and D,26.4205072254,-81.9032172495
2640,10/20/2022,C and D,26.4364530061,-81.9208467224
2641,05/02/2023,C and D,26.4059329,-81.8948987
2642,11/11/2022,C and D,26.4417247474,-81.9294730482
2643,10/30/2022,C and D,26.4274601302,-81.9101841981
2644,11/06/2022,C and D,26.4062870145,-81.8953136793
2645,11/04/2022,C and D,26.404481479,-81.8906969392
2646,05/01/2023,Vegetation,26.4209724,-81.9031691
2647,11/02/2022,C and D,26.4097172215,-81.8986181173
2648,03/09/2023,C and D,26.4215013,-81.9038034
2649,12/08/2022,C and D,26.4359101,-81.9205232
2650,12/04/2022,C and D,26.4644455,-81.9535189
2651,11/05/2022,C and D,26.4208709495,-81.9032816124
2652,10/27/2022,C and D,26.4046484046,-81.8861527742
2653,10/18/2022,Dirty Sand Soil,26.4528028,-81.9551662
2654,01/05/2023,Clean Sand Soil,26.4371014,-81.9220193
2655,11/19/2022,C and D,26.4611017173,-81.9537756019
2656,02/26/2023,C and D,26.4058582,-81.8948062
2657,12/03/2022,C and D,26.4644015,-81.9545094
2658,11/17/2022,C and D,26.4256104967,-81.9080981054
2659,12/12/2022,C and D,26.4615717,-81.9521728
2660,12/09/2022,C and D,26.4357948097,-81.9197555291
2661,12/10/2022,C and D,26.4628359117,-81.9523113035
2662,10/06/2022,C and D,26.4649125463,-81.9509793598
2663,12/10/2022,C and D,26.4654457,-81.9554717
2664,10/22/2022,C and D,26.4288914863,-81.911686705
2665,10/22/2022,Clean Sand Soil,26.4525291,-81.9545849
2666,11/01/2022,C and D,26.408869,-81.8978347
2667,10/07/2022,C and D,26.4588693048,-81.9540336406
2668,11/05/2022,C and D,26.4478387,-81.9407698
2669,11/12/2022,C and D,26.4077267,-81.8968283
2670,10/16/2022,C and D,26.4319705074,-81.9149750684
2671,11/05/2022,C and D,26.4048445695,-81.8920243499
2672,10/24/2022,Dirty Sand Soil,26.4107071,-81.8992081
2673,03/08/2023,C and D,26.4225326,-81.9044766
2674,11/21/2022,C and D,26.404795,-81.8922914
2675,12/19/2022,Dirty Sand Soil,26.4291156,-81.9120834
2676,12/06/2022,C and D,26.4338409,-81.9171632
2677,11/19/2022,C and D,26.4618260009,-81.9541929242
2678,10/21/2022,Dirty Sand Soil,26.4511827,-81.9498683
2679,10/31/2022,C and D,26.4210242545,-81.9034381863
2680,01/16/2023,C and D,26.4347495,-81.9186985
2681,10/29/2022,C and D,26.4129378525,-81.8998687054
2682,02/02/2023,C and D,26.4477102,-81.9402335
2683,12/12/2022,C and D,26.4590803162,-81.9408954029
2684,11/08/2022,C and D,26.4430182847,-81.9317617268
2685,12/17/2022,C and D,26.4626453251,-81.9485466097
2686,10/14/2022,C and D,26.4051014713,-81.8931250496
2687,12/01/2022,Vegetation,26.4357574,-81.919891
2688,10/31/2022,C and D,26.418287647,-81.9019875304
2689,11/11/2022,C and D,26.4256191314,-81.9082125081
2690,02/08/2023,Dirty Sand Soil,26.4319036,-81.9150305
2691,12/02/2022,C and D,26.4637431896,-81.9486397196
2692,10/31/2022,C and D,26.4182615793,-81.9019738679
2693,11/19/2022,C and D,26.4602359,-81.9402581
2694,12/05/2022,C and D,26.4363325434,-81.9209323079
2695,12/12/2022,C and D,26.4472031,-81.9385653
2696,12/09/2022,C and D,26.458816831,-81.940938905
2697,10/17/2022,C and D,26.4088483954,-81.897839398
2698,02/24/2023,Vegetation,26.4199813782,-81.9028673787
2699,01/18/2023,Vegetation,26.4114972,-81.8994281
2700,10/27/2022,C and D,26.4045115154,-81.8917725847
2701,12/08/2022,Dirty Sand Soil,26.4288663,-81.9116503
2702,02/03/2023,C and D,26.4600172872,-81.949244449
2703,01/15/2023,C and D,26.4221941,-81.9045536
2704,11/09/2022,C and D,26.4148233,-81.9007715
2705,11/22/2022,C and D,26.4660276,-81.9553534
2706,11/16/2022,C and D,26.4106031225,-81.8991162338
2707,11/01/2022,C and D,26.4105619,-81.8990519
2708,11/02/2022,C and D,26.4067072515,-81.8960418274
2709,11/03/2022,C and D,26.4399765758,-81.9263685589
2710,11/08/2022,C and D,26.4502352336,-81.9469988812
2711,12/05/2022,C and D,26.4051694656,-81.8930908945
2712,10/18/2022,Dirty Sand Soil,26.4527302,-81.9543073
2713,11/08/2022,C and D,26.4525296493,-81.9546839689
2714,10/27/2022,C and D,26.4065956883,-81.8956162781
2715,03/29/2023,C and D,26.4522811,-81.9533727
2716,11/12/2022,C and D,26.425424749,-81.9077307419
2717,01/14/2023,C and D,26.451009,-81.9487295
2718,12/06/2022,Vegetation,26.4487387,-81.9431127
2719,12/06/2022,C and D,26.4617771131,-81.9514210995
2720,01/07/2023,C and D,26.4326845,-81.915864
2721,11/08/2022,C and D,26.4525580639,-81.954674665
2722,01/12/2023,C and D,26.4595437508,-81.9461273207
2723,11/12/2022,C and D,26.4387224755,-81.9242127334
2724,10/30/2022,C and D,26.4500803,-81.9468795
2725,11/14/2022,C and D,26.4587646,-81.9408739
2726,11/06/2022,C and D,26.4611734031,-81.9476968982
2727,10/16/2022,Dirty Sand Soil,26.4519387,-81.9525278
2728,12/01/2022,C and D,26.4239506703,-81.9055430499
2729,01/12/2023,C and D,26.4439869579,-81.9333645725
2730,12/09/2022,C and D,26.4365777,-81.9206047
2731,12/03/2022,C and D,26.4490616,-81.9448591
2732,12/06/2022,Vegetation,26.4044966,-81.8858976
2733,11/13/2022,C and D,26.4381308099,-81.9234409889
2734,10/19/2022,Clean Sand Soil,26.4525514,-81.9546093
2735,12/13/2022,Dirty Sand Soil,26.4527345,-81.9548717
2736,02/02/2023,C and D,26.4597535925,-81.9462805242
2737,01/14/2023,C and D,26.4330424,-81.9163192
2738,10/14/2022,C and D,26.4241872,-81.9055536
2739,01/05/2023,C and D,26.4302831,-81.9129844
2740,10/29/2022,C and D,26.419528,-81.9023383
2741,11/08/2022,C and D,26.4524931461,-81.9546621759
2742,10/11/2022,C and D,26.4355817,-81.919805
2743,10/20/2022,C and D,26.436758987,-81.9212126389
2744,12/01/2022,C and D,26.4242581604,-81.9058356621
2745,11/12/2022,C and D,26.4331975,-81.916452
2746,01/11/2023,C and D,26.4508405617,-81.9487902765
2747,11/30/2022,C and D,26.4361654,-81.9209053
2748,03/19/2023,C and D,26.4115635,-81.8995348
2749,12/15/2022,C and D,26.4666052,-81.9541549
2750,01/12/2023,C and D,26.4508134,-81.948984
2751,01/16/2023,C and D,26.4598373897,-81.9403334201
2752,10/27/2022,C and D,26.4044986531,-81.8915259809
2753,01/24/2023,Compact CD,26.448435,-81.9405667
2754,01/08/2023,C and D,26.4302216,-81.9130504
2755,10/28/2022,C and D,26.4205334003,-81.9031438889
2756,12/11/2022,C and D,26.4401429,-81.9267645
2757,11/13/2022,C and D,26.4348808816,-81.9189159573
2758,12/13/2022,C and D,26.4600028046,-81.9415882523
2759,10/28/2022,Clean Sand Soil,26.4526903,-81.9552828
2760,02/08/2023,C and D,26.4169638,-81.9015725
2761,11/22/2022,Sand CD,26.452496,-81.9546757
2762,11/02/2022,C and D,26.4271481,-81.9099162
2763,11/01/2022,HHW to DMS,26.4580441935,-81.9430108844
2764,11/14/2022,C and D,26.4417968536,-81.9296410975
2765,12/11/2022,C and D,26.4586312103,-81.939516192
2766,03/16/2023,HHW to DMS,26.4601474,-81.9477172
2767,10/13/2022,C and D,26.4239999,-81.9054634
2768,05/02/2023,C and D,26.4337556,-81.9172011
2769,10/24/2022,C and D,26.4494992666,-81.9447778586
2770,12/04/2022,C and D,26.4596229985,-81.9403713651
2771,10/17/2022,C and D,26.4659263,-81.9551148
2772,11/05/2022,C and D,26.4643466658,-81.9528864268
2773,01/13/2023,C and D,26.4354983,-81.9192053
2774,11/18/2022,C and D,26.4307977,-81.9137779
2775,12/07/2022,C and D,26.4070704222,-81.8961270068
2776,10/31/2022,C and D,26.4184935903,-81.9021068048
2777,12/18/2022,C and D,26.4592762029,-81.9426226289
2778,10/31/2022,C and D,26.4500616,-81.946875
2779,10/28/2022,Clean Sand Soil,26.4526969,-81.9552942
2780,11/02/2022,C and D,26.4289084603,-81.9116869656
2781,01/14/2023,C and D,26.4590212603,-81.9483406457
2782,11/06/2022,C and D,26.421955023,-81.9041591977
2783,12/03/2022,C and D,26.4346058268,-81.9186002352
2784,01/03/2023,C and D,26.4507618,-81.9488057
2785,11/16/2022,C and D,26.4612689,-81.9537542
2786,12/21/2022,C and D,26.4616853777,-81.9512526254
2787,02/02/2023,C and D,26.4417197,-81.9295097
2788,11/13/2022,C and D,26.4583062474,-81.9417770115
2789,11/05/2022,Dirty Sand Soil,26.4364043,-81.9208692
2790,02/05/2023,C and D,26.4477402,-81.9396622
2791,10/31/2022,C and D,26.4183352562,-81.9019918051
2792,10/15/2022,Dirty Sand Soil,26.4490727,-81.9438116
2793,02/09/2023,C and D,26.4378714,-81.9230643
2794,01/19/2023,Vegetation,26.4166811,-81.9013222
2795,10/15/2022,C and D,26.4513074975,-81.9503075966
2796,12/18/2022,Dirty Sand Soil,26.4450252,-81.9355388
2797,10/21/2022,Dirty Sand Soil,26.4515067,-81.9513428
2798,01/08/2023,C and D,26.4301069646,-81.9127863638
2799,11/11/2022,Vegetation,26.4256019,-81.9082053
2800,10/30/2022,C and D,26.4212100394,-81.9035343268
2801,12/05/2022,C and D,26.448692,-81.9427905
2802,11/03/2022,C and D,26.4044319419,-81.8903609925
2803,12/08/2022,C and D,26.4340918,-81.917595
2804,12/06/2022,Dirty Sand Soil,26.4336456,-81.9172256
2805,11/20/2022,C and D,26.4667502854,-81.9546086982
2806,11/05/2022,C and D,26.4048732328,-81.8845046204
2807,01/19/2023,C and D,26.4296092,-81.9124307
2808,10/15/2022,Dirty Sand Soil,26.4515056609,-81.9511224827
2809,10/14/2022,C and D,26.4212523265,-81.9036926503
2810,10/19/2022,Dirty Sand Soil,26.4514098,-81.9512305
2811,10/29/2022,C and D,26.4189699758,-81.9021617901
2812,12/04/2022,C and D,26.4065769,-81.8956548
2813,10/19/2022,Clean Sand Soil,26.4525341,-81.9545669
2814,01/08/2023,C and D,26.4642144826,-81.9471303759
2815,12/09/2022,C and D,26.4578044139,-81.9402366635
2816,02/23/2023,C and D,26.4326742618,-81.9159051777
2817,11/04/2022,C and D,26.4359177,-81.9199924
2818,11/16/2022,C and D,26.4664915,-81.9555812
2819,11/05/2022,C and D,26.4417601,-81.9294544
2820,11/27/2022,Dirty Sand Soil,26.4289376,-81.9119956
2821,10/30/2022,C and D,26.4045033977,-81.8864279521
2822,11/26/2022,C and D,26.433782978,-81.9172424265
2823,12/01/2022,C and D,26.4435942,-81.9325366
2824,12/10/2022,C and D,26.4606195269,-81.9523167518
2825,11/21/2022,C and D,26.4044357,-81.8867794
2826,10/19/2022,Clean Sand Soil,26.4525409,-81.9545966
2827,02/14/2023,C and D,26.4059429555,-81.8948684567
2828,10/17/2022,Dirty Sand Soil,26.4402397,-81.9269153
2829,01/04/2023,C and D,26.4597334686,-81.9467054283
2830,12/12/2022,C and D,26.461397,-81.9520635
2831,12/14/2022,C and D,26.4589192781,-81.9409116808
2832,11/29/2022,C and D,26.460760301,-81.9480812923
2833,11/23/2022,Sand CD,26.4524713,-81.9546659
2834,10/20/2022,Dirty Sand Soil,26.4514282,-81.9512167
2835,10/22/2022,Dirty Sand Soil,26.4351172,-81.9190449
2836,11/03/2022,C and D,26.4369642036,-81.9217111544
2837,12/14/2022,Dirty Sand Soil,26.4519304,-81.9524225
2838,10/14/2022,Dirty Sand Soil,26.4515398303,-81.951241186
2839,02/15/2023,C and D,26.4053324,-81.8934443
2840,11/06/2022,C and D,26.451775,-81.9521254
2841,12/02/2022,Vegetation,26.4284,-81.91148
2842,10/15/2022,C and D,26.4510980764,-81.9498169458
2843,11/16/2022,C and D,26.4409572155,-81.9280725769
2844,11/01/2022,C and D,26.4102253458,-81.898804335
2845,10/05/2022,C and D,26.4647895281,-81.9507584897
2846,12/01/2022,C and D,26.4238223,-81.9056574
2847,10/14/2022,Dirty Sand Soil,26.4514902095,-81.951192068
2848,11/05/2022,Dirty Sand Soil,26.4353412,-81.9193617
2849,10/19/2022,Dirty Sand Soil,26.4514218,-81.9513037
2850,10/31/2022,C and D,26.4111797281,-81.8993519777
2851,10/21/2022,C and D,26.4310682445,-81.9139612522
2852,11/29/2022,C and D,26.4339166643,-81.9179189104
2853,10/22/2022,C and D,26.4255261818,-81.9070896253
2854,10/30/2022,C and D,26.4233562,-81.9049822
2855,01/05/2023,C and D,26.4303086,-81.9131203
2856,01/13/2023,C and D,26.4489299,-81.9434664
2857,10/31/2022,C and D,26.4500104,-81.9466721
2858,10/30/2022,C and D,26.4275434893,-81.910259463
2859,10/19/2022,C and D,26.430504918,-81.9132940546
2860,12/05/2022,C and D,26.4612241362,-81.9521267212
2861,11/05/2022,C and D,26.4620328415,-81.9478186034
2862,10/22/2022,Clean Sand Soil,26.452562,-81.9546246
2863,01/20/2023,Dirty Sand Soil,26.4282494,-81.9112888
2864,10/28/2022,C and D,26.4207951259,-81.9033340929
2865,10/23/2022,Clean Sand Soil,26.4525783,-81.954618
2866,11/03/2022,Dirty Sand Soil,26.4285503,-81.9113844
2867,10/31/2022,C and D,26.4189409325,-81.902260026
2868,12/19/2022,C and D,26.4644006621,-81.9477329794
2869,11/09/2022,C and D,26.452520974,-81.954669552
2870,02/16/2023,C and D,26.4221885,-81.9048764
2871,10/23/2022,Dirty Sand Soil,26.4310989,-81.9139368
2872,10/28/2022,Clean Sand Soil,26.4526934,-81.955278
2873,11/28/2022,C and D,26.4312705844,-81.9141862312
2874,11/13/2022,C and D,26.4379562395,-81.9232884505
2875,10/23/2022,Dirty Sand Soil,26.4438255,-81.9330148
2876,10/13/2022,Dirty Sand Soil,26.4494973701,-81.9449058083
2877,11/03/2022,C and D,26.4049494406,-81.8927172293
2878,10/29/2022,C and D,26.4189918945,-81.9022719283
2879,11/07/2022,C and D,26.4436604642,-81.9330458344
2880,11/07/2022,C and D,26.4602894642,-81.9472406625
2881,11/15/2022,Dirty Sand Soil,26.4224516,-81.9042609
2882,10/12/2022,Dirty Sand Soil,26.4489718,-81.9433837
2883,11/11/2022,C and D,26.4113936,-81.8993139
2884,11/06/2022,C and D,26.4282081323,-81.911100587
2885,11/29/2022,C and D,26.4623736078,-81.9468516671
2886,12/09/2022,C and D,26.4045357,-81.888993
2887,11/13/2022,Dirty Sand Soil,26.438749,-81.9241687
2888,12/01/2022,C and D,26.4599268884,-81.9414568228
2889,01/18/2023,Vegetation,26.404415,-81.8892723
2890,01/07/2023,C and D,26.4326417,-81.915425
2891,12/08/2022,C and D,26.4054212161,-81.8938714173
2892,12/01/2022,C and D,26.4625149477,-81.9486727854
2893,10/19/2022,Dirty Sand Soil,26.451454,-81.9512416
2894,02/01/2023,C and D,26.4416569,-81.9294196
2895,10/21/2022,C and D,26.4178821,-81.9017784
2896,11/19/2022,C and D,26.4044357476,-81.8878626113
2897,11/05/2022,C and D,26.4049709878,-81.8844481683
2898,11/03/2022,C and D,26.4645573661,-81.9505062072
2899,02/21/2023,C and D,26.4058292135,-81.8948005812
2900,01/21/2023,Compact CD,26.4483905,-81.9404334
2901,11/19/2022,C and D,26.4385239746,-81.9239342719
2902,11/20/2022,C and D,26.4669972657,-81.9548380973
2903,03/18/2023,C and D,26.4170416,-81.9015437
2904,11/30/2022,C and D,26.4371842,-81.9217661
2905,10/18/2022,C and D,26.4364107218,-81.9208016816
2906,11/17/2022,C and D,26.4312801,-81.9143261
2907,12/04/2022,C and D,26.4281804,-81.9111533
2908,12/03/2022,C and D,26.4285987,-81.9114393
2909,10/19/2022,Clean Sand Soil,26.4525524,-81.9546061
2910,01/18/2023,Vegetation,26.4057402,-81.8944968
2911,02/06/2023,C and D,26.4432216,-81.9322069
2912,10/24/2022,C and D,26.4495105467,-81.9448060374
2913,12/17/2022,C and D,26.4610856865,-81.9537991752
2914,11/17/2022,C and D,26.4313628,-81.9143814
2915,11/18/2022,C and D,26.4298538,-81.9126485
2916,11/19/2022,C and D,26.4662224565,-81.9555477637
2917,10/13/2022,C and D,26.4159584189,-81.9008750823
2918,12/19/2022,C and D,26.4642467193,-81.9477528197
2919,11/17/2022,C and D,26.4256300265,-81.9081276097
2920,10/18/2022,Dirty Sand Soil,26.4491336,-81.9438503
2921,10/15/2022,Dirty Sand Soil,26.4492323064,-81.9441503614
2922,10/12/2022,C and D,26.4493471681,-81.9444873709
2923,02/08/2023,Dirty Sand Soil,26.432068,-81.9150995
2924,11/07/2022,C and D,26.4221025,-81.9041
2925,12/12/2022,C and D,26.4615344,-81.952164
2926,12/19/2022,C and D,26.4389486,-81.9241363
2927,11/03/2022,Dirty Sand Soil,26.4285579,-81.9113773
2928,02/10/2023,C and D,26.4097026,-81.8986385
2929,12/08/2022,C and D,26.4578540424,-81.9403873958
2930,12/16/2022,C and D,26.4107130049,-81.8990815245
2931,01/04/2023,C and D,26.4598935006,-81.9467484897
2932,10/29/2022,C and D,26.4505986,-81.9483094
2933,10/06/2022,C and D,26.4602055,-81.9476812
2934,10/10/2022,C and D,26.448915,-81.9436933
2935,10/23/2022,Dirty Sand Soil,26.4311145,-81.9139676
2936,01/22/2023,C and D,26.464376124,-81.9536478098
2937,10/21/2022,C and D,26.428857274,-81.9116704115
2938,10/19/2022,Clean Sand Soil,26.4525487,-81.9546087
2939,10/27/2022,C and D,26.4046164139,-81.891726235
2940,11/17/2022,C and D,26.4344192902,-81.917681303
2941,11/18/2022,C and D,26.4331998,-81.9165899
2942,11/28/2022,C and D,26.4481811,-81.9411697
2943,12/02/2022,C and D,26.4254903,-81.908031
2944,12/01/2022,C and D,26.4418203,-81.9292071
2945,01/04/2023,HHW to DMS,26.461419129,-81.950919438
2946,11/07/2022,C and D,26.460032944,-81.9470094222
2947,10/25/2022,C and D,26.4250067063,-81.9064008538
2948,01/21/2023,Compact CD,26.4479363,-81.9405989
2949,11/02/2022,C and D,26.4287757967,-81.911693439
2950,10/20/2022,Dirty Sand Soil,26.4514568,-81.9513977
2951,12/04/2022,C and D,26.4342534961,-81.9180968777
2952,10/24/2022,C and D,26.4339600781,-81.9176853117
2953,03/15/2023,C and D,26.4591650593,-81.9425066857
2954,12/08/2022,C and D,26.4612405002,-81.9463082683
2955,02/01/2023,C and D,26.4432439,-81.9322295
2956,11/17/2022,C and D,26.4328331,-81.9161351
2957,11/17/2022,C and D,26.4044493981,-81.8906838463
2958,12/17/2022,C and D,26.4599673838,-81.9468396174
2959,11/22/2022,C and D,26.4329067,-81.9175523
2960,01/15/2023,C and D,26.4477606,-81.9403411
2961,12/03/2022,C and D,26.4344235,-81.9184856
2962,10/23/2022,C and D,26.4326810986,-81.9157802274
2963,01/20/2023,Dirty Sand Soil,26.4320732,-81.9150846
2964,12/11/2022,C and D,26.4613503,-81.9522113
2965,12/11/2022,C and D,26.4613762,-81.9521875
2966,10/31/2022,C and D,26.4183290955,-81.9020703436
2967,11/02/2022,C and D,26.4486246,-81.94273
2968,11/14/2022,C and D,26.4347970626,-81.9189998601
2969,01/11/2023,C and D,26.4589282558,-81.9461826057
2970,01/11/2023,C and D,26.4585603649,-81.9461619932
2971,01/11/2023,C and D,26.4588865564,-81.9461921805
2972,11/11/2022,C and D,26.4256756614,-81.9083332045
2973,11/27/2022,Dirty Sand Soil,26.4289172,-81.9118428
2974,12/09/2022,Vegetation,26.4440766,-81.9338879
2975,12/09/2022,C and D,26.4605832752,-81.9523041789
2976,12/12/2022,Vegetation,26.4045442175,-81.8903347571
2977,12/06/2022,C and D,26.4298116,-81.9126107
2978,11/03/2022,C and D,26.4067839261,-81.8959740678
2979,10/13/2022,C and D,26.4243544983,-81.9058818576
2980,10/07/2022,C and D,26.4664647,-81.9557688
2981,10/29/2022,C and D,26.4193901,-81.9023859
2982,12/07/2022,C and D,26.4339719,-81.9175151
2983,12/06/2022,C and D,26.4297951,-81.9125583
2984,10/19/2022,Dirty Sand Soil,26.4514328,-81.9512924
2985,12/18/2022,Dirty Sand Soil,26.4483568,-81.9421681
2986,11/13/2022,C and D,26.4513933752,-81.9503419566
2987,11/22/2022,C and D,26.4586858,-81.9416481
2988,12/14/2022,C and D,26.4602749888,-81.9402904809
2989,11/05/2022,C and D,26.4621882365,-81.9476300489
2990,10/20/2022,C and D,26.4306648627,-81.9134039432
2991,10/15/2022,C and D,26.4290442,-81.911861
2992,12/20/2022,C and D,26.4589692547,-81.9482072183
2993,12/02/2022,C and D,26.4662202,-81.9556428
2994,12/02/2022,C and D,26.4284474,-81.9114029
2995,02/06/2023,C and D,26.4422013,-81.930378
2996,10/20/2022,Dirty Sand Soil,26.4513942,-81.9512397
2997,10/21/2022,Dirty Sand Soil,26.4514899,-81.9512595
2998,11/15/2022,C and D,26.4426996558,-81.9312378582
2999,01/21/2023,C and D,26.4198838749,-81.9029449523
3000,12/11/2022,C and D,26.4656369,-81.9554688
3001,10/09/2022,C and D,26.415969574,-81.9008694115
3002,02/23/2023,C and D,26.4289293835,-81.9119297721
3003,11/16/2022,C and D,26.4347516746,-81.9188431186
3004,11/17/2022,C and D,26.4256439405,-81.9081084152
3005,10/31/2022,C and D,26.4647872187,-81.9551754837
3006,11/02/2022,C and D,26.4486429,-81.9428417
3007,11/01/2022,C and D,26.4102588,-81.8988368
3008,10/17/2022,Clean Sand Soil,26.4526286,-81.9545931
3009,10/19/2022,Dirty Sand Soil,26.4466586,-81.9382023
3010,12/01/2022,C and D,26.4631308138,-81.9485834506
3011,12/02/2022,C and D,26.4283208,-81.9113508
3012,10/11/2022,C and D,26.444643,-81.9350885
3013,11/12/2022,C and D,26.4077353,-81.8967861
3014,03/27/2023,C and D,26.4046113,-81.8899308
3015,11/21/2022,C and D,26.4585464,-81.9417874
3016,11/07/2022,C and D,26.4047726663,-81.8857978006
3017,10/14/2022,Vegetation,26.4068412678,-81.8959109949
3018,11/12/2022,C and D,26.4254113112,-81.907371477
3019,10/20/2022,C and D,26.4364148194,-81.9208040288
3020,01/20/2023,C and D,26.4656355451,-81.9553534209
3021,12/12/2022,C and D,26.4614857,-81.952227
